application_id,tin,as_of_date,application_channel,application_period_start,application_period_end,segment
WHTEX-2024-01-729001,1568054536,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,LARGE
WHTEX-2025-07-432541,8539451723,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-10-583431,2389807792,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-05-681130,9555983573,2024-05-01,BACKOFFICE,2023-07-01,2024-06-30,SMALL
WHTEX-2024-12-784309,2556495427,2024-12-01,BACKOFFICE,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-05-258429,2417710071,2024-05-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-02-400493,9953417922,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-04-505800,9952315740,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2025-12-194409,3742341433,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,LARGE
WHTEX-2025-03-410289,9052557235,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-05-991211,9543275326,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-07-519713,8836600359,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-04-361847,4805202992,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-11-663122,6348454248,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-08-853650,6262774325,2025-08-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-07-520612,2389807792,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-03-127497,5882896639,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-05-353166,7343544907,2024-05-01,ONLINE_PORTAL,2023-07-01,2024-06-30,LARGE
WHTEX-2025-04-505567,5314753673,2025-04-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-10-344098,1965583517,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-01-806588,8046147467,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-08-496171,4132117132,2024-08-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-09-212118,4390617503,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-05-755113,7711075005,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-03-303606,3832457027,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-11-387153,7612526177,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2025-10-154521,9090294186,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-09-237144,2326833581,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-02-379175,4836197828,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-08-239398,7968892745,2024-08-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-01-557196,8131825903,2025-01-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-02-912846,3666292618,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-12-290333,4057453487,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2025-10-964906,9820244615,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-03-286449,7246405118,2024-03-01,BACKOFFICE,2023-07-01,2024-06-30,SMALL
WHTEX-2025-08-344730,6230049482,2025-08-01,ONLINE_PORTAL,2025-07-01,2026-06-30,LARGE
WHTEX-2025-05-585521,6287696024,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-11-771278,8950107436,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-07-525389,2613414773,2024-07-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-11-530013,5935579624,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-11-658608,5229603462,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-04-641109,9727944209,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-12-574239,5834969953,2024-12-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-10-349791,3590693884,2024-10-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-11-703587,1699702002,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-04-588393,7132354454,2025-04-01,BACKOFFICE,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-07-243840,6294756235,2024-07-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2024-05-696753,9309724212,2024-05-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-05-282844,6838974134,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2024-05-391817,2289689553,2024-05-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-02-907003,3690492860,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-09-871823,6509989077,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-06-665094,6531455973,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-08-461774,6531455973,2025-08-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-12-312410,4460539401,2024-12-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-04-914660,2343049555,2025-04-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2024-06-943405,8306831378,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-09-218957,5206434413,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-01-642442,1165940225,2025-01-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-04-394214,1096548804,2025-04-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-09-380410,5540907157,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-09-872488,5725794726,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-02-615161,5692988891,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-09-156477,8890397175,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-03-541902,6376550761,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-06-293330,2192878728,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-12-797238,9973621099,2024-12-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-02-441714,5506670675,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-09-461098,2142417311,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-10-192102,2262241800,2024-10-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2025-05-244891,9921201653,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-10-990417,3217170176,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-09-959389,9533329160,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-12-553129,1441666429,2024-12-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-09-289253,1335792631,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-02-608956,6672543338,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-04-390274,3985743812,2025-04-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-10-274125,9533329160,2025-10-01,BACKOFFICE,2025-07-01,2026-06-30,SMALL
WHTEX-2024-01-145361,1947318344,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-09-515056,9803839876,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-10-128939,8992528255,2024-10-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2025-09-808979,2856456130,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-07-313418,5794500484,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-05-602920,3652796738,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-01-760545,1851757914,2025-01-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2025-08-289202,3314354266,2025-08-01,BACKOFFICE,2025-07-01,2026-06-30,SMALL
WHTEX-2025-10-579220,4394302123,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-08-686149,4777888303,2025-08-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-09-403275,8842681780,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-02-447124,2241977656,2025-02-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2024-02-486714,8044852132,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-05-250065,8680102040,2024-05-01,BACKOFFICE,2023-07-01,2024-06-30,SMALL
WHTEX-2024-11-462466,3394277853,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-07-659117,3295962379,2024-07-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-12-787963,9741351846,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,LARGE
WHTEX-2025-07-639722,2274750711,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-05-782349,1492966966,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-06-486486,8599677527,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-05-503839,4934152379,2025-05-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2024-03-712206,5415471239,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-10-334453,3824620949,2024-10-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-01-293088,8216216349,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-06-970605,4836197828,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-11-472863,4564587261,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-03-824912,2062053119,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-12-616237,9025095396,2025-12-01,BACKOFFICE,2025-07-01,2026-06-30,SMALL
WHTEX-2025-12-839953,7172474028,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-12-150284,6784527832,2024-12-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-11-816001,4403804707,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-06-832076,7863310827,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-06-687109,7098586872,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-04-122280,2053932093,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-05-846391,7752393891,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-09-409885,3950578349,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-05-502363,5969664357,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2024-01-664660,4288406168,2024-01-01,BACKOFFICE,2023-07-01,2024-06-30,SMALL
WHTEX-2024-03-349749,1220057567,2024-03-01,BACKOFFICE,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-02-192318,2587200187,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2025-02-722916,3123975363,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-03-940900,3608507024,2024-03-01,BACKOFFICE,2023-07-01,2024-06-30,MEDIUM
WHTEX-2025-01-283900,7791158243,2025-01-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2025-03-993019,4969696866,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-05-446111,3594952935,2024-05-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2025-12-664575,9296672051,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-09-366459,6294321999,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-06-740240,9576094555,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-01-451030,6059536603,2025-01-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-09-219901,4083421209,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-01-892258,1851757914,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,LARGE
WHTEX-2025-03-846213,6931036593,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-10-869019,2785446669,2024-10-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-09-589888,1353874447,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,LARGE
WHTEX-2025-03-604791,3398169857,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2025-12-495340,4539251209,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-11-772124,7508024219,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-12-378523,6527789231,2025-12-01,BACKOFFICE,2025-07-01,2026-06-30,SMALL
WHTEX-2024-05-639672,6119504248,2024-05-01,BACKOFFICE,2023-07-01,2024-06-30,SMALL
WHTEX-2025-04-592439,1986903092,2025-04-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-06-120942,8316148129,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2024-12-764025,9578335419,2024-12-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-06-779232,1867518659,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-01-759249,1870776085,2024-01-01,BACKOFFICE,2023-07-01,2024-06-30,LARGE
WHTEX-2025-11-742655,5697266236,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,LARGE
WHTEX-2024-10-896531,8462990270,2024-10-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-02-963869,9310122709,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-06-951008,3057810423,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-11-606831,9747949084,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2025-04-580763,8044852132,2025-04-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-06-529206,5626433764,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-09-580756,1741851905,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-08-931010,9711160583,2025-08-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-06-238378,3365841989,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-02-930554,8648102780,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-08-265367,6622845712,2024-08-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-10-505194,2696772104,2024-10-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-03-250660,9865420270,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-04-957311,6857151307,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-07-936512,4061250583,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-04-268822,9347543736,2025-04-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2024-04-823601,6711662056,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,LARGE
WHTEX-2025-11-352863,6874180613,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-11-858991,9220429959,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-01-197295,5852514631,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-09-453107,6111408073,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-06-558682,7675447694,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-11-753903,6873286065,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2025-10-265111,9009091063,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-04-322315,7463582129,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-08-310645,6012403490,2024-08-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2024-02-854588,7311437263,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,LARGE
WHTEX-2024-11-170743,9839298666,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-09-387414,3621965082,2025-09-01,BACKOFFICE,2025-07-01,2026-06-30,SMALL
WHTEX-2025-11-434538,2254576448,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2025-06-672400,6407563671,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-01-941983,2517803936,2025-01-01,BACKOFFICE,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-05-602963,8519617336,2024-05-01,BACKOFFICE,2023-07-01,2024-06-30,SMALL
WHTEX-2024-11-884269,3502679912,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-06-324549,8444560820,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,LARGE
WHTEX-2025-02-842716,8270505187,2025-02-01,BACKOFFICE,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-08-716176,7348657289,2025-08-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-12-491048,3376303320,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-02-870299,9656497064,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-10-978815,5757961767,2024-10-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-06-268417,4299229571,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2025-11-152414,7512034186,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2025-04-770599,4954150556,2025-04-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-02-201777,4009233040,2025-02-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2025-07-725911,6546780729,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-07-866096,6886921685,2024-07-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2024-09-548861,3138925270,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2024-03-727422,4891018804,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-03-701707,7174867285,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-01-901891,1786058335,2025-01-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-10-546684,9376400630,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2025-03-193135,8055083881,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-12-650149,6640894578,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-01-629000,8804550489,2024-01-01,BACKOFFICE,2023-07-01,2024-06-30,MEDIUM
WHTEX-2025-02-345386,4051212633,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2024-02-734066,7952552254,2024-02-01,BACKOFFICE,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-05-829245,8364770818,2024-05-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2025-08-639402,4713144123,2025-08-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-04-300252,1974244973,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-08-946329,4518645525,2024-08-01,BACKOFFICE,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-05-837760,7445178468,2024-05-01,BACKOFFICE,2023-07-01,2024-06-30,SMALL
WHTEX-2025-07-692665,6287696024,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-10-629139,8492763564,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-12-160032,9323576821,2024-12-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2024-10-353454,4319905426,2024-10-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-12-803367,2241977656,2025-12-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-03-754949,1171307330,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-04-917300,5878711314,2025-04-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2025-11-425147,5472816044,2025-11-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2025-09-217230,3392284719,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-11-295473,2698409890,2024-11-01,ONLINE_PORTAL,2024-07-01,2025-06-30,LARGE
WHTEX-2024-01-314737,6873286065,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-02-927650,4755282488,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-06-293801,4951316010,2024-06-01,BACKOFFICE,2023-07-01,2024-06-30,LARGE
WHTEX-2024-03-719876,7299299531,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-06-315175,1332736544,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-03-136043,9356735575,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-02-545623,3184066386,2024-02-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-09-460087,7822325901,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2024-01-305217,6053404549,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2025-05-518209,9874267687,2025-05-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-01-543072,6257459342,2024-01-01,ONLINE_PORTAL,2023-07-01,2024-06-30,SMALL
WHTEX-2024-08-955809,4888837357,2024-08-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-03-968513,9154961296,2025-03-01,BACKOFFICE,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-02-995829,8703662579,2025-02-01,BACKOFFICE,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-07-491825,9397208994,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2024-03-534340,6727675078,2024-03-01,ONLINE_PORTAL,2023-07-01,2024-06-30,LARGE
WHTEX-2025-07-925838,5101986608,2025-07-01,ONLINE_PORTAL,2025-07-01,2026-06-30,SMALL
WHTEX-2025-06-359241,7386025635,2025-06-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-11-956237,3722322530,2024-11-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
WHTEX-2024-09-105548,1238311911,2024-09-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-06-218306,8897292831,2024-06-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2024-04-248058,8979018059,2024-04-01,ONLINE_PORTAL,2023-07-01,2024-06-30,MEDIUM
WHTEX-2025-09-657345,3902431124,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,LARGE
WHTEX-2025-01-874423,4539716953,2025-01-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2024-08-211478,2283141540,2024-08-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-03-734957,6588295657,2025-03-01,ONLINE_PORTAL,2024-07-01,2025-06-30,MEDIUM
WHTEX-2025-02-925067,6258050740,2025-02-01,ONLINE_PORTAL,2024-07-01,2025-06-30,SMALL
WHTEX-2025-10-625001,9561519528,2025-10-01,ONLINE_PORTAL,2025-07-01,2026-06-30,LARGE
WHTEX-2025-09-942575,9473849710,2025-09-01,ONLINE_PORTAL,2025-07-01,2026-06-30,MEDIUM
WHTEX-2024-07-354814,9400495211,2024-07-01,BACKOFFICE,2024-07-01,2025-06-30,SMALL
